Value	Name	VariableDescription	days	Date	Time
22	SAN LORENZO R A BIG TREES CA	Discharge	12	12/15/20	8:22:30 AM
21	SAN LORENZO R A BIG TREES CA	Discharge	12	12/15/20	12:22:30 PM
21	SAN LORENZO R A BIG TREES CA	Discharge	12	12/15/20	4:22:30 PM
20	SAN LORENZO R A BIG TREES CA	Discharge	12	12/15/20	8:22:30 PM
28	SAN LORENZO R A SANTA CRUZ CA	Discharge	12	12/15/20	12:52:30 AM
26	SAN LORENZO R A SANTA CRUZ CA	Discharge	12	12/15/20	4:52:30 AM
24	SAN LORENZO R A SANTA CRUZ CA	Discharge	12	12/15/20	8:52:30 AM
23	SAN LORENZO R A SANTA CRUZ CA	Discharge	12	12/15/20	12:52:30 PM
23	SAN LORENZO R A SANTA CRUZ CA	Discharge	12	12/15/20	4:52:30 PM
22	SAN LORENZO R A SANTA CRUZ CA	Discharge	12	12/15/20	8:52:30 PM
3,428	SMITH R NR CRESCENT CITY CA	Discharge	12	12/15/20	12:52:30 AM
3,163	SMITH R NR CRESCENT CITY CA	Discharge	12	12/15/20	4:52:30 AM
2,971	SMITH R NR CRESCENT CITY CA	Discharge	12	12/15/20	8:52:30 AM
2,864	SMITH R NR CRESCENT CITY CA	Discharge	12	12/15/20	12:52:30 PM
2,960	SMITH R NR CRESCENT CITY CA	Discharge	12	12/15/20	4:52:30 PM
3,244	SMITH R NR CRESCENT CITY CA	Discharge	12	12/15/20	8:52:30 PM
375	TRINITY R A JUNCTION CITY CA	Discharge	12	12/15/20	1:07:30 AM
373	TRINITY R A JUNCTION CITY CA	Discharge	12	12/15/20	5:07:30 AM
372	TRINITY R A JUNCTION CITY CA	Discharge	12	12/15/20	9:07:30 AM
370	TRINITY R A JUNCTION CITY CA	Discharge	12	12/15/20	1:07:30 PM
369	TRINITY R A JUNCTION CITY CA	Discharge	12	12/15/20	5:07:30 PM
370	TRINITY R A JUNCTION CITY CA	Discharge	12	12/15/20	9:07:30 PM
316	TRINITY R A LEWISTON CA	Discharge	12	12/15/20	1:52:30 AM
316	TRINITY R A LEWISTON CA	Discharge	12	12/15/20	5:52:30 AM
316	TRINITY R A LEWISTON CA	Discharge	12	12/15/20	9:52:30 AM
315	TRINITY R A LEWISTON CA	Discharge	12	12/15/20	1:52:30 PM
314	TRINITY R A LEWISTON CA	Discharge	12	12/15/20	5:52:30 PM
315	TRINITY R A LEWISTON CA	Discharge	12	12/15/20	9:52:30 PM
510	TRINITY R NR BURNT RANCH CA	Discharge	12	12/15/20	2:22:30 AM
502	TRINITY R NR BURNT RANCH CA	Discharge	12	12/15/20	6:22:30 AM
499	TRINITY R NR BURNT RANCH CA	Discharge	12	12/15/20	10:22:30 AM
496	TRINITY R NR BURNT RANCH CA	Discharge	12	12/15/20	2:22:30 PM
494	TRINITY R NR BURNT RANCH CA	Discharge	12	12/15/20	6:22:30 PM
490	TRINITY R NR BURNT RANCH CA	Discharge	12	12/15/20	10:22:30 PM
260	TRUCKEE R A FARAD CA	Discharge	12	12/15/20	2:37:30 AM
259	TRUCKEE R A FARAD CA	Discharge	12	12/15/20	6:37:30 AM
259	TRUCKEE R A FARAD CA	Discharge	12	12/15/20	10:37:30 AM
258	TRUCKEE R A FARAD CA	Discharge	12	12/15/20	2:37:30 PM
259	TRUCKEE R A FARAD CA	Discharge	12	12/15/20	6:37:30 PM
259	TRUCKEE R A FARAD CA	Discharge	12	12/15/20	10:37:30 PM
