Value,Name,VariableDescription,Date
18,SAN LORENZO R A BIG TREES CA,Discharge,1/23/21
18,SAN LORENZO R A BIG TREES CA,Discharge,1/23/21
17,SAN LORENZO R A BIG TREES CA,Discharge,1/23/21
17,SAN LORENZO R A BIG TREES CA,Discharge,1/23/21
18,SAN LORENZO R A BIG TREES CA,Discharge,1/23/21
22,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/23/21
21,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/23/21
20,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/23/21
20,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/23/21
20,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/23/21
19,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/23/21
"2,497",SMITH R NR CRESCENT CITY CA,Discharge,1/23/21
"2,453",SMITH R NR CRESCENT CITY CA,Discharge,1/23/21
"2,410",SMITH R NR CRESCENT CITY CA,Discharge,1/23/21
"2,373",SMITH R NR CRESCENT CITY CA,Discharge,1/23/21
"2,327",SMITH R NR CRESCENT CITY CA,Discharge,1/23/21
"2,291",SMITH R NR CRESCENT CITY CA,Discharge,1/23/21
384,TRINITY R A JUNCTION CITY CA,Discharge,1/23/21
382,TRINITY R A JUNCTION CITY CA,Discharge,1/23/21
381,TRINITY R A JUNCTION CITY CA,Discharge,1/23/21
382,TRINITY R A JUNCTION CITY CA,Discharge,1/23/21
382,TRINITY R A JUNCTION CITY CA,Discharge,1/23/21
382,TRINITY R A JUNCTION CITY CA,Discharge,1/23/21
316,TRINITY R A LEWISTON CA,Discharge,1/23/21
316,TRINITY R A LEWISTON CA,Discharge,1/23/21
316,TRINITY R A LEWISTON CA,Discharge,1/23/21
312,TRINITY R A LEWISTON CA,Discharge,1/23/21
311,TRINITY R A LEWISTON CA,Discharge,1/23/21
315,TRINITY R A LEWISTON CA,Discharge,1/23/21
721,TRINITY R NR BURNT RANCH CA,Discharge,1/23/21
715,TRINITY R NR BURNT RANCH CA,Discharge,1/23/21
708,TRINITY R NR BURNT RANCH CA,Discharge,1/23/21
701,TRINITY R NR BURNT RANCH CA,Discharge,1/23/21
695,TRINITY R NR BURNT RANCH CA,Discharge,1/23/21
690,TRINITY R NR BURNT RANCH CA,Discharge,1/23/21
310,TRUCKEE R A FARAD CA,Discharge,1/23/21
313,TRUCKEE R A FARAD CA,Discharge,1/23/21
314,TRUCKEE R A FARAD CA,Discharge,1/23/21
312,TRUCKEE R A FARAD CA,Discharge,1/23/21
310,TRUCKEE R A FARAD CA,Discharge,1/23/21
310,TRUCKEE R A FARAD CA,Discharge,1/23/21
"5,030","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/23/21
"4,939","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/23/21
"4,861","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/23/21
"4,800","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/23/21
"4,730","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/23/21
"4,660","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/23/21
218,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/23/21
214,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/23/21
211,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/23/21
208,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/23/21
204,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/23/21
200,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/23/21
"1,369",EEL R A FORT SEWARD CA,Discharge,1/21/21
"1,334",EEL R A FORT SEWARD CA,Discharge,1/21/21
"1,305",EEL R A FORT SEWARD CA,Discharge,1/21/21
"1,281",EEL R A FORT SEWARD CA,Discharge,1/21/21
"1,254",EEL R A FORT SEWARD CA,Discharge,1/21/21
"1,228",EEL R A FORT SEWARD CA,Discharge,1/21/21
"2,349",EEL R A SCOTIA CA,Discharge,1/21/21
"2,302",EEL R A SCOTIA CA,Discharge,1/21/21
"2,250",EEL R A SCOTIA CA,Discharge,1/21/21
"2,201",EEL R A SCOTIA CA,Discharge,1/21/21
"2,154",EEL R A SCOTIA CA,Discharge,1/21/21
"2,123",EEL R A SCOTIA CA,Discharge,1/21/21
120,HAT C NR HAT CREEK CA,Discharge,1/21/21
119,HAT C NR HAT CREEK CA,Discharge,1/21/21
120,HAT C NR HAT CREEK CA,Discharge,1/21/21
123,HAT C NR HAT CREEK CA,Discharge,1/21/21
125,HAT C NR HAT CREEK CA,Discharge,1/21/21
125,HAT C NR HAT CREEK CA,Discharge,1/21/21
83,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Discharge,1/21/21
83,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Discharge,1/21/21
84,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Discharge,1/21/21
427,MAD R NR ARCATA CA,Discharge,1/21/21
420,MAD R NR ARCATA CA,Discharge,1/21/21
410,MAD R NR ARCATA CA,Discharge,1/21/21
404,MAD R NR ARCATA CA,Discharge,1/21/21
402,MAD R NR ARCATA CA,Discharge,1/21/21
392,MAD R NR ARCATA CA,Discharge,1/21/21
216,MATTOLE R NR ETTERSBURG CA,Discharge,1/21/21
210,MATTOLE R NR ETTERSBURG CA,Discharge,1/21/21
207,MATTOLE R NR ETTERSBURG CA,Discharge,1/21/21
207,MATTOLE R NR ETTERSBURG CA,Discharge,1/21/21
203,MATTOLE R NR ETTERSBURG CA,Discharge,1/21/21
199,MATTOLE R NR ETTERSBURG CA,Discharge,1/21/21
878,MATTOLE R NR PETROLIA CA,Discharge,1/21/21
841,MATTOLE R NR PETROLIA CA,Discharge,1/21/21
847,MATTOLE R NR PETROLIA CA,Discharge,1/21/21
805,MATTOLE R NR PETROLIA CA,Discharge,1/21/21
807,MATTOLE R NR PETROLIA CA,Discharge,1/21/21
817,MATTOLE R NR PETROLIA CA,Discharge,1/21/21
149,N YUBA R BL GOODYEARS BAR CA,Discharge,1/21/21
153,N YUBA R BL GOODYEARS BAR CA,Discharge,1/21/21
152,N YUBA R BL GOODYEARS BAR CA,Discharge,1/21/21
150,N YUBA R BL GOODYEARS BAR CA,Discharge,1/21/21
147,N YUBA R BL GOODYEARS BAR CA,Discharge,1/21/21
145,N YUBA R BL GOODYEARS BAR CA,Discharge,1/21/21
50,NAVARRO R NR NAVARRO CA,Discharge,1/21/21
49,NAVARRO R NR NAVARRO CA,Discharge,1/21/21
49,NAVARRO R NR NAVARRO CA,Discharge,1/21/21
49,NAVARRO R NR NAVARRO CA,Discharge,1/21/21
48,NAVARRO R NR NAVARRO CA,Discharge,1/21/21
48,NAVARRO R NR NAVARRO CA,Discharge,1/21/21
"1,414","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/21/21
"1,408","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/21/21
"1,368","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/21/21
"1,346","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/21/21
"1,304","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/21/21
"1,324","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/21/21
97,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/21/21
97,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/21/21
97,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/21/21
93,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/21/21
93,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/21/21
92,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/21/21
"3,023","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/21/21
"2,985","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/21/21
"2,946","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/21/21
"2,906","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/21/21
"2,874","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/21/21
"2,844","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/21/21
31,NOYO R NR FORT BRAGG CA,Discharge,1/21/21
30,NOYO R NR FORT BRAGG CA,Discharge,1/21/21
30,NOYO R NR FORT BRAGG CA,Discharge,1/21/21
29,NOYO R NR FORT BRAGG CA,Discharge,1/21/21
28,NOYO R NR FORT BRAGG CA,Discharge,1/21/21
28,NOYO R NR FORT BRAGG CA,Discharge,1/21/21
"1,168",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/21/21
"1,444",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/21/21
"1,490",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/21/21
"1,281",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/21/21
"1,376",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/21/21
"1,399",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/21/21
71,PUTAH C NR WINTERS CA,Discharge,1/21/21
71,PUTAH C NR WINTERS CA,Discharge,1/21/21
71,PUTAH C NR WINTERS CA,Discharge,1/21/21
71,PUTAH C NR WINTERS CA,Discharge,1/21/21
71,PUTAH C NR WINTERS CA,Discharge,1/21/21
71,PUTAH C NR WINTERS CA,Discharge,1/21/21
877,REDWOOD C A ORICK CA,Discharge,1/21/21
864,REDWOOD C A ORICK CA,Discharge,1/21/21
853,REDWOOD C A ORICK CA,Discharge,1/21/21
846,REDWOOD C A ORICK CA,Discharge,1/21/21
835,REDWOOD C A ORICK CA,Discharge,1/21/21
835,REDWOOD C A ORICK CA,Discharge,1/21/21
"1,173",TRINITY R NR BURNT RANCH CA,Discharge,1/21/21
279,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/21/21
279,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/21/21
277,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/21/21
270,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/21/21
258,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/21/21
257,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/21/21
14,SAN LORENZO R A BIG TREES CA,Discharge,1/21/21
14,SAN LORENZO R A BIG TREES CA,Discharge,1/21/21
14,SAN LORENZO R A BIG TREES CA,Discharge,1/21/21
15,SAN LORENZO R A BIG TREES CA,Discharge,1/21/21
15,SAN LORENZO R A BIG TREES CA,Discharge,1/21/21
15,SAN LORENZO R A BIG TREES CA,Discharge,1/21/21
11,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/21/21
11,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/21/21
11,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/21/21
11,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/21/21
11,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/21/21
11,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/21/21
"3,018",SMITH R NR CRESCENT CITY CA,Discharge,1/21/21
"2,962",SMITH R NR CRESCENT CITY CA,Discharge,1/21/21
"2,908",SMITH R NR CRESCENT CITY CA,Discharge,1/21/21
"2,866",SMITH R NR CRESCENT CITY CA,Discharge,1/21/21
"2,816",SMITH R NR CRESCENT CITY CA,Discharge,1/21/21
"2,764",SMITH R NR CRESCENT CITY CA,Discharge,1/21/21
389,TRINITY R A JUNCTION CITY CA,Discharge,1/21/21
387,TRINITY R A JUNCTION CITY CA,Discharge,1/21/21
388,TRINITY R A JUNCTION CITY CA,Discharge,1/21/21
389,TRINITY R A JUNCTION CITY CA,Discharge,1/21/21
388,TRINITY R A JUNCTION CITY CA,Discharge,1/21/21
389,TRINITY R A JUNCTION CITY CA,Discharge,1/21/21
316,TRINITY R A LEWISTON CA,Discharge,1/21/21
316,TRINITY R A LEWISTON CA,Discharge,1/21/21
316,TRINITY R A LEWISTON CA,Discharge,1/21/21
316,TRINITY R A LEWISTON CA,Discharge,1/21/21
313,TRINITY R A LEWISTON CA,Discharge,1/21/21
314,TRINITY R A LEWISTON CA,Discharge,1/21/21
804,TRINITY R NR BURNT RANCH CA,Discharge,1/21/21
794,TRINITY R NR BURNT RANCH CA,Discharge,1/21/21
786,TRINITY R NR BURNT RANCH CA,Discharge,1/21/21
777,TRINITY R NR BURNT RANCH CA,Discharge,1/21/21
769,TRINITY R NR BURNT RANCH CA,Discharge,1/21/21
765,TRINITY R NR BURNT RANCH CA,Discharge,1/21/21
302,TRUCKEE R A FARAD CA,Discharge,1/21/21
299,TRUCKEE R A FARAD CA,Discharge,1/21/21
294,TRUCKEE R A FARAD CA,Discharge,1/21/21
292,TRUCKEE R A FARAD CA,Discharge,1/21/21
295,TRUCKEE R A FARAD CA,Discharge,1/21/21
311,TRUCKEE R A FARAD CA,Discharge,1/21/21
"6,059","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/21/21
"5,946","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/21/21
"5,845","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/21/21
"5,749","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/21/21
"5,661","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/21/21
"5,571","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/21/21
252,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/21/21
247,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/21/21
242,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/21/21
239,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/21/21
235,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/21/21
232,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/21/21
"1,080",SAN LORENZO R A SANTA CRUZ CA,Discharge,1/20/21
"1,610",EEL R A FORT SEWARD CA,Discharge,1/20/21
"1,575",EEL R A FORT SEWARD CA,Discharge,1/20/21
"1,536",EEL R A FORT SEWARD CA,Discharge,1/20/21
"1,487",EEL R A FORT SEWARD CA,Discharge,1/20/21
"1,442",EEL R A FORT SEWARD CA,Discharge,1/20/21
"1,403",EEL R A FORT SEWARD CA,Discharge,1/20/21
"2,734",EEL R A SCOTIA CA,Discharge,1/20/21
"2,662",EEL R A SCOTIA CA,Discharge,1/20/21
"2,586",EEL R A SCOTIA CA,Discharge,1/20/21
"2,514",EEL R A SCOTIA CA,Discharge,1/20/21
"2,459",EEL R A SCOTIA CA,Discharge,1/20/21
"2,412",EEL R A SCOTIA CA,Discharge,1/20/21
119,HAT C NR HAT CREEK CA,Discharge,1/20/21
118,HAT C NR HAT CREEK CA,Discharge,1/20/21
118,HAT C NR HAT CREEK CA,Discharge,1/20/21
120,HAT C NR HAT CREEK CA,Discharge,1/20/21
121,HAT C NR HAT CREEK CA,Discharge,1/20/21
124,HAT C NR HAT CREEK CA,Discharge,1/20/21
84,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Discharge,1/20/21
84,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Discharge,1/20/21
84,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Discharge,1/20/21
84,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Discharge,1/20/21
496,MAD R NR ARCATA CA,Discharge,1/20/21
479,MAD R NR ARCATA CA,Discharge,1/20/21
469,MAD R NR ARCATA CA,Discharge,1/20/21
460,MAD R NR ARCATA CA,Discharge,1/20/21
449,MAD R NR ARCATA CA,Discharge,1/20/21
438,MAD R NR ARCATA CA,Discharge,1/20/21
244,MATTOLE R NR ETTERSBURG CA,Discharge,1/20/21
239,MATTOLE R NR ETTERSBURG CA,Discharge,1/20/21
234,MATTOLE R NR ETTERSBURG CA,Discharge,1/20/21
232,MATTOLE R NR ETTERSBURG CA,Discharge,1/20/21
226,MATTOLE R NR ETTERSBURG CA,Discharge,1/20/21
220,MATTOLE R NR ETTERSBURG CA,Discharge,1/20/21
"1,003",MATTOLE R NR PETROLIA CA,Discharge,1/20/21
973,MATTOLE R NR PETROLIA CA,Discharge,1/20/21
943,MATTOLE R NR PETROLIA CA,Discharge,1/20/21
955,MATTOLE R NR PETROLIA CA,Discharge,1/20/21
920,MATTOLE R NR PETROLIA CA,Discharge,1/20/21
898,MATTOLE R NR PETROLIA CA,Discharge,1/20/21
155,N YUBA R BL GOODYEARS BAR CA,Discharge,1/20/21
158,N YUBA R BL GOODYEARS BAR CA,Discharge,1/20/21
155,N YUBA R BL GOODYEARS BAR CA,Discharge,1/20/21
153,N YUBA R BL GOODYEARS BAR CA,Discharge,1/20/21
152,N YUBA R BL GOODYEARS BAR CA,Discharge,1/20/21
149,N YUBA R BL GOODYEARS BAR CA,Discharge,1/20/21
52,NAVARRO R NR NAVARRO CA,Discharge,1/20/21
51,NAVARRO R NR NAVARRO CA,Discharge,1/20/21
51,NAVARRO R NR NAVARRO CA,Discharge,1/20/21
51,NAVARRO R NR NAVARRO CA,Discharge,1/20/21
50,NAVARRO R NR NAVARRO CA,Discharge,1/20/21
50,NAVARRO R NR NAVARRO CA,Discharge,1/20/21
"1,407",EEL R A FORT SEWARD CA,Discharge,1/20/21
"1,595","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/20/21
"1,557","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/20/21
"1,531","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/20/21
"1,496","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/20/21
"1,461","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/20/21
"1,437","NESTUCCA RIVER NEAR BEAVER, OR",Discharge,1/20/21
101,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/20/21
101,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/20/21
100,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/20/21
97,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/20/21
97,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/20/21
97,NF AMERICAN R A NORTH FORK DAM CA,Discharge,1/20/21
"3,313","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/20/21
"3,244","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/20/21
"3,181","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/20/21
"3,151","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/20/21
"3,106","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/20/21
"3,058","NORTH UMPQUA RIVER AT WINCHESTER, OR",Discharge,1/20/21
38,NOYO R NR FORT BRAGG CA,Discharge,1/20/21
36,NOYO R NR FORT BRAGG CA,Discharge,1/20/21
35,NOYO R NR FORT BRAGG CA,Discharge,1/20/21
34,NOYO R NR FORT BRAGG CA,Discharge,1/20/21
33,NOYO R NR FORT BRAGG CA,Discharge,1/20/21
32,NOYO R NR FORT BRAGG CA,Discharge,1/20/21
"1,363",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/20/21
"1,458",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/20/21
"1,375",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/20/21
944,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/20/21
"1,398",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/20/21
"1,569",PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/20/21
66,PUTAH C NR WINTERS CA,Discharge,1/20/21
66,PUTAH C NR WINTERS CA,Discharge,1/20/21
69,PUTAH C NR WINTERS CA,Discharge,1/20/21
71,PUTAH C NR WINTERS CA,Discharge,1/20/21
71,PUTAH C NR WINTERS CA,Discharge,1/20/21
71,PUTAH C NR WINTERS CA,Discharge,1/20/21
972,REDWOOD C A ORICK CA,Discharge,1/20/21
953,REDWOOD C A ORICK CA,Discharge,1/20/21
938,REDWOOD C A ORICK CA,Discharge,1/20/21
925,REDWOOD C A ORICK CA,Discharge,1/20/21
909,REDWOOD C A ORICK CA,Discharge,1/20/21
892,REDWOOD C A ORICK CA,Discharge,1/20/21
290,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/20/21
288,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/20/21
285,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/20/21
283,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/20/21
281,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/20/21
281,RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA,Discharge,1/20/21
14,SAN LORENZO R A BIG TREES CA,Discharge,1/20/21
14,SAN LORENZO R A BIG TREES CA,Discharge,1/20/21
14,SAN LORENZO R A BIG TREES CA,Discharge,1/20/21
14,SAN LORENZO R A BIG TREES CA,Discharge,1/20/21
15,SAN LORENZO R A BIG TREES CA,Discharge,1/20/21
15,SAN LORENZO R A BIG TREES CA,Discharge,1/20/21
11,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/20/21
11,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/20/21
11,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/20/21
11,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/20/21
10,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/20/21
11,SAN LORENZO R A SANTA CRUZ CA,Discharge,1/20/21
"3,419",SMITH R NR CRESCENT CITY CA,Discharge,1/20/21
"3,351",SMITH R NR CRESCENT CITY CA,Discharge,1/20/21
"3,276",SMITH R NR CRESCENT CITY CA,Discharge,1/20/21
"3,213",SMITH R NR CRESCENT CITY CA,Discharge,1/20/21
"3,154",SMITH R NR CRESCENT CITY CA,Discharge,1/20/21
"3,083",SMITH R NR CRESCENT CITY CA,Discharge,1/20/21
393,TRINITY R A JUNCTION CITY CA,Discharge,1/20/21
392,TRINITY R A JUNCTION CITY CA,Discharge,1/20/21
391,TRINITY R A JUNCTION CITY CA,Discharge,1/20/21
391,TRINITY R A JUNCTION CITY CA,Discharge,1/20/21
391,TRINITY R A JUNCTION CITY CA,Discharge,1/20/21
392,TRINITY R A JUNCTION CITY CA,Discharge,1/20/21
316,TRINITY R A LEWISTON CA,Discharge,1/20/21
316,TRINITY R A LEWISTON CA,Discharge,1/20/21
316,TRINITY R A LEWISTON CA,Discharge,1/20/21
313,TRINITY R A LEWISTON CA,Discharge,1/20/21
313,TRINITY R A LEWISTON CA,Discharge,1/20/21
316,TRINITY R A LEWISTON CA,Discharge,1/20/21
873,TRINITY R NR BURNT RANCH CA,Discharge,1/20/21
858,TRINITY R NR BURNT RANCH CA,Discharge,1/20/21
845,TRINITY R NR BURNT RANCH CA,Discharge,1/20/21
832,TRINITY R NR BURNT RANCH CA,Discharge,1/20/21
821,TRINITY R NR BURNT RANCH CA,Discharge,1/20/21
813,TRINITY R NR BURNT RANCH CA,Discharge,1/20/21
309,TRUCKEE R A FARAD CA,Discharge,1/20/21
306,TRUCKEE R A FARAD CA,Discharge,1/20/21
302,TRUCKEE R A FARAD CA,Discharge,1/20/21
288,TRUCKEE R A FARAD CA,Discharge,1/20/21
298,TRUCKEE R A FARAD CA,Discharge,1/20/21
313,TRUCKEE R A FARAD CA,Discharge,1/20/21
"6,830","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/20/21
"6,693","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/20/21
"6,554","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/20/21
"6,444","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/20/21
"6,326","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/20/21
"6,188","UMPQUA RIVER NEAR ELKTON, OR",Discharge,1/20/21
285,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/20/21
279,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/20/21
273,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/20/21
268,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/20/21
262,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/20/21
257,VAN DUZEN R NR BRIDGEVILLE CA,Discharge,1/20/21
21,"E WALKER RV NR BRIDGEPORT, CA",Discharge,1/22/21
"1,204",EEL R A FORT SEWARD CA,Discharge,1/22/21
"1,180",EEL R A FORT SEWARD CA,Discharge,1/22/21
"1,164",EEL R A FORT SEWARD CA,Discharge,1/22/21
"1,144",EEL R A FORT SEWARD CA,Discharge,1/22/21
"1,121",EEL R A FORT SEWARD CA,Discharge,1/22/21
"1,096",EEL R A FORT SEWARD CA,Discharge,1/22/21
"2,099",EEL R A SCOTIA CA,Discharge,1/22/21
"2,070",EEL R A SCOTIA CA,Discharge,1/22/21
"2,046",EEL R A SCOTIA CA,Discharge,1/22/21
"2,025",EEL R A SCOTIA CA,Discharge,1/22/21
"2,015",EEL R A SCOTIA CA,Discharge,1/22/21
"1,984",EEL R A SCOTIA CA,Discharge,1/22/21
122,HAT C NR HAT CREEK CA,Discharge,1/22/21
121,HAT C NR HAT CREEK CA,Discharge,1/22/21
122,HAT C NR HAT CREEK CA,Discharge,1/22/21
123,HAT C NR HAT CREEK CA,Discharge,1/22/21
123,HAT C NR HAT CREEK CA,Discharge,1/22/21
122,HAT C NR HAT CREEK CA,Discharge,1/22/21
21,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/22/21
84,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Discharge,1/22/21
84,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Discharge,1/22/21
84,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,Discharge,1/22/21
392,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Discharge,1/22/21
397,MAD R NR ARCATA CA,Discharge,1/22/21
394,MAD R NR ARCATA CA,Discharge,1/22/21
396,MAD R NR ARCATA CA,Discharge,1/22/21
390,MAD R NR ARCATA CA,Discharge,1/22/21
384,MAD R NR ARCATA CA,Discharge,1/22/21
378,MAD R NR ARCATA CA,Discharge,1/22/21
200,MATTOLE R NR ETTERSBURG CA,Discharge,1/22/21
211,MATTOLE R NR ETTERSBURG CA,Discharge,1/22/21
222,MATTOLE R NR ETTERSBURG CA,Discharge,1/22/21
217,MATTOLE R NR ETTERSBURG CA,Discharge,1/22/21
207,MATTOLE R NR ETTERSBURG CA,Discharge,1/22/21
198,MATTOLE R NR ETTERSBURG CA,Discharge,1/22/21
808,MATTOLE R NR PETROLIA CA,Discharge,1/22/21
847,MATTOLE R NR PETROLIA CA,Discharge,1/22/21
891,MATTOLE R NR PETROLIA CA,Discharge,1/22/21
909,MATTOLE R NR PETROLIA CA,Discharge,1/22/21
893,MATTOLE R NR PETROLIA CA,Discharge,1/22/21
880,MATTOLE R NR PETROLIA CA,Discharge,1/22/21
146,N YUBA R BL GOODYEARS BAR CA,Discharge,1/22/21
152,N YUBA R BL GOODYEARS BAR CA,Discharge,1/22/21
156,N YUBA R BL GOODYEARS BAR CA,Discharge,1/22/21
155,N YUBA R BL GOODYEARS BAR CA,Discharge,1/22/21
154,N YUBA R BL GOODYEARS BAR CA,Discharge,1/22/21
152,N YUBA R BL GOODYEARS BAR CA,Discharge,1/22/21
