,Station,name,startTime,endTime,temperature,windDirection,WindMph,LightRain,Rain,HeavyRain,StationName,Date_Name
143,N YUBA R BL GOODYEARS BAR CA,Tuesday,2022-03-15 13:00:00+00:00,2022-03-16 01:00:00+00:00,49,S,9,0,0,0,Yuba River,2022-03-15_Yuba River
144,N YUBA R BL GOODYEARS BAR CA,Tuesday Night,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,35,SE,6,0,0,0,Yuba River,2022-03-16_Yuba River
145,N YUBA R BL GOODYEARS BAR CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,59,NNE,5,0,0,0,Yuba River,2022-03-16_Yuba River
146,N YUBA R BL GOODYEARS BAR CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,37,NNE,8,0,0,0,Yuba River,2022-03-17_Yuba River
147,N YUBA R BL GOODYEARS BAR CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,60,SE,8,0,0,0,Yuba River,2022-03-17_Yuba River
148,N YUBA R BL GOODYEARS BAR CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,37,E,7,0,0,0,Yuba River,2022-03-18_Yuba River
149,N YUBA R BL GOODYEARS BAR CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,62,SSW,8,0,0,0,Yuba River,2022-03-18_Yuba River
150,N YUBA R BL GOODYEARS BAR CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,40,SE,8,1,0,0,Yuba River,2022-03-19_Yuba River
151,N YUBA R BL GOODYEARS BAR CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,51,SSE,12,0,0,0,Yuba River,2022-03-19_Yuba River
152,N YUBA R BL GOODYEARS BAR CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,34,SSE,12,0,0,0,Yuba River,2022-03-20_Yuba River
153,N YUBA R BL GOODYEARS BAR CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,51,N,8,0,0,0,Yuba River,2022-03-20_Yuba River
154,NAVARRO R NR NAVARRO CA,Tonight,2022-03-14 03:00:00+00:00,2022-03-14 13:00:00+00:00,41,SE,3,0,0,0,Navarro River,2022-03-14_Navarro River
155,NAVARRO R NR NAVARRO CA,Monday,2022-03-14 13:00:00+00:00,2022-03-15 01:00:00+00:00,64,SSE,7,1,0,0,Navarro River,2022-03-14_Navarro River
156,NAVARRO R NR NAVARRO CA,Monday Night,2022-03-15 01:00:00+00:00,2022-03-15 13:00:00+00:00,47,S,8,0,0,0,Navarro River,2022-03-15_Navarro River
157,NAVARRO R NR NAVARRO CA,Tuesday,2022-03-15 13:00:00+00:00,2022-03-16 01:00:00+00:00,59,WNW,8,0,1,0,Navarro River,2022-03-15_Navarro River
158,NAVARRO R NR NAVARRO CA,Tuesday Night,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,39,NNW,8,0,0,0,Navarro River,2022-03-16_Navarro River
159,NAVARRO R NR NAVARRO CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,58,NNW,9,0,0,0,Navarro River,2022-03-16_Navarro River
160,NAVARRO R NR NAVARRO CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,41,NNW,9,0,0,0,Navarro River,2022-03-17_Navarro River
161,NAVARRO R NR NAVARRO CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,60,NNW,6,0,0,0,Navarro River,2022-03-17_Navarro River
162,NAVARRO R NR NAVARRO CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,40,N,6,0,0,0,Navarro River,2022-03-18_Navarro River
163,NAVARRO R NR NAVARRO CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,61,WNW,5,1,0,0,Navarro River,2022-03-18_Navarro River
164,NAVARRO R NR NAVARRO CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,44,SSW,5,1,0,0,Navarro River,2022-03-19_Navarro River
165,NAVARRO R NR NAVARRO CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,55,W,9,1,1,0,Navarro River,2022-03-19_Navarro River
166,NAVARRO R NR NAVARRO CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,39,NNW,10,0,1,0,Navarro River,2022-03-20_Navarro River
167,NAVARRO R NR NAVARRO CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,55,NNW,13,0,1,0,Navarro River,2022-03-20_Navarro River
168,"NESTUCCA RIVER NEAR BEAVER, OR",Tonight,2022-03-14 03:00:00+00:00,2022-03-14 13:00:00+00:00,44,SSW,12,1,0,0,Nestucca River Beaver,2022-03-14_Nestucca River Beaver
169,"NESTUCCA RIVER NEAR BEAVER, OR",Monday,2022-03-14 13:00:00+00:00,2022-03-15 01:00:00+00:00,50,SSE,12,0,0,0,Nestucca River Beaver,2022-03-14_Nestucca River Beaver
170,"NESTUCCA RIVER NEAR BEAVER, OR",Monday Night,2022-03-15 01:00:00+00:00,2022-03-15 13:00:00+00:00,45,SSW,10,0,0,0,Nestucca River Beaver,2022-03-15_Nestucca River Beaver
171,"NESTUCCA RIVER NEAR BEAVER, OR",Tuesday,2022-03-15 13:00:00+00:00,2022-03-16 01:00:00+00:00,50,SW,12,0,0,0,Nestucca River Beaver,2022-03-15_Nestucca River Beaver
172,"NESTUCCA RIVER NEAR BEAVER, OR",Tuesday Night,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,42,SW,8,0,1,0,Nestucca River Beaver,2022-03-16_Nestucca River Beaver
173,"NESTUCCA RIVER NEAR BEAVER, OR",Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,52,SW,6,1,0,0,Nestucca River Beaver,2022-03-16_Nestucca River Beaver
174,"NESTUCCA RIVER NEAR BEAVER, OR",Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,41,S,5,1,0,0,Nestucca River Beaver,2022-03-17_Nestucca River Beaver
175,"NESTUCCA RIVER NEAR BEAVER, OR",Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,52,S,6,1,0,0,Nestucca River Beaver,2022-03-17_Nestucca River Beaver
176,"NESTUCCA RIVER NEAR BEAVER, OR",Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,43,SSW,6,1,0,0,Nestucca River Beaver,2022-03-18_Nestucca River Beaver
177,"NESTUCCA RIVER NEAR BEAVER, OR",Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,55,S,9,1,0,0,Nestucca River Beaver,2022-03-18_Nestucca River Beaver
178,"NESTUCCA RIVER NEAR BEAVER, OR",Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,43,S,9,0,0,0,Nestucca River Beaver,2022-03-19_Nestucca River Beaver
179,"NESTUCCA RIVER NEAR BEAVER, OR",Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,50,SW,12,1,0,0,Nestucca River Beaver,2022-03-19_Nestucca River Beaver
180,"NESTUCCA RIVER NEAR BEAVER, OR",Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,38,W,12,1,0,0,Nestucca River Beaver,2022-03-20_Nestucca River Beaver
181,"NESTUCCA RIVER NEAR BEAVER, OR",Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,48,W,9,1,0,0,Nestucca River Beaver,2022-03-20_Nestucca River Beaver
182,NF AMERICAN R A NORTH FORK DAM CA,Tonight,2022-03-14 03:00:00+00:00,2022-03-14 13:00:00+00:00,41,E,3,0,0,0,North Fork American River,2022-03-14_North Fork American River
183,NF AMERICAN R A NORTH FORK DAM CA,Monday,2022-03-14 13:00:00+00:00,2022-03-15 01:00:00+00:00,68,S,7,1,0,0,North Fork American River,2022-03-14_North Fork American River
184,NF AMERICAN R A NORTH FORK DAM CA,Monday Night,2022-03-15 01:00:00+00:00,2022-03-15 13:00:00+00:00,48,SSE,8,0,0,0,North Fork American River,2022-03-15_North Fork American River
185,NF AMERICAN R A NORTH FORK DAM CA,Tuesday,2022-03-15 13:00:00+00:00,2022-03-16 01:00:00+00:00,62,SSE,9,0,0,0,North Fork American River,2022-03-15_North Fork American River
186,NF AMERICAN R A NORTH FORK DAM CA,Tuesday Night,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,42,E,6,0,0,0,North Fork American River,2022-03-16_North Fork American River
187,NF AMERICAN R A NORTH FORK DAM CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,67,N,9,0,0,0,North Fork American River,2022-03-16_North Fork American River
188,NF AMERICAN R A NORTH FORK DAM CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,43,NNE,9,0,0,0,North Fork American River,2022-03-17_North Fork American River
189,NF AMERICAN R A NORTH FORK DAM CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,69,S,7,0,0,0,North Fork American River,2022-03-17_North Fork American River
190,NF AMERICAN R A NORTH FORK DAM CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,43,ESE,7,0,0,0,North Fork American River,2022-03-18_North Fork American River
191,NF AMERICAN R A NORTH FORK DAM CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,71,SSW,7,0,0,0,North Fork American River,2022-03-18_North Fork American River
192,NF AMERICAN R A NORTH FORK DAM CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,48,SE,6,1,0,0,North Fork American River,2022-03-19_North Fork American River
193,NF AMERICAN R A NORTH FORK DAM CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,62,SSE,10,0,0,0,North Fork American River,2022-03-19_North Fork American River
194,NF AMERICAN R A NORTH FORK DAM CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,41,S,10,0,0,0,North Fork American River,2022-03-20_North Fork American River
195,NF AMERICAN R A NORTH FORK DAM CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,63,WNW,10,1,0,0,North Fork American River,2022-03-20_North Fork American River
196,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Tonight,2022-03-14 03:00:00+00:00,2022-03-14 13:00:00+00:00,43,SSE,5,1,0,0,North Umpqua River Winchester,2022-03-14_North Umpqua River Winchester
197,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Monday,2022-03-14 13:00:00+00:00,2022-03-15 01:00:00+00:00,58,S,9,1,0,0,North Umpqua River Winchester,2022-03-14_North Umpqua River Winchester
198,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Monday Night,2022-03-15 01:00:00+00:00,2022-03-15 13:00:00+00:00,48,SSW,9,1,0,0,North Umpqua River Winchester,2022-03-15_North Umpqua River Winchester
199,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Tuesday,2022-03-15 13:00:00+00:00,2022-03-16 01:00:00+00:00,55,WSW,10,1,0,0,North Umpqua River Winchester,2022-03-15_North Umpqua River Winchester
200,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Tuesday Night,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,40,SW,9,1,0,0,North Umpqua River Winchester,2022-03-16_North Umpqua River Winchester
201,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,58,WNW,5,0,0,0,North Umpqua River Winchester,2022-03-16_North Umpqua River Winchester
202,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,40,S,5,0,1,0,North Umpqua River Winchester,2022-03-17_North Umpqua River Winchester
203,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,59,SW,6,0,1,0,North Umpqua River Winchester,2022-03-17_North Umpqua River Winchester
204,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,41,SSW,6,1,1,0,North Umpqua River Winchester,2022-03-18_North Umpqua River Winchester
205,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,62,SSW,8,1,0,0,North Umpqua River Winchester,2022-03-18_North Umpqua River Winchester
206,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,46,SSW,8,1,0,0,North Umpqua River Winchester,2022-03-19_North Umpqua River Winchester
207,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,52,WSW,9,0,0,0,North Umpqua River Winchester,2022-03-19_North Umpqua River Winchester
208,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,38,WSW,9,1,0,0,North Umpqua River Winchester,2022-03-20_North Umpqua River Winchester
209,"NORTH UMPQUA RIVER AT WINCHESTER, OR",Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,53,W,8,1,0,0,North Umpqua River Winchester,2022-03-20_North Umpqua River Winchester
210,"NORTH UMPQUA RIVER NEAR IDLEYLD PARK, OR",Tonight,2022-03-14 03:00:00+00:00,2022-03-14 13:00:00+00:00,41,SE,3,1,0,0,North Umpquar River Idlelyd,2022-03-14_North Umpquar River Idlelyd
211,"NORTH UMPQUA RIVER NEAR IDLEYLD PARK, OR",Monday,2022-03-14 13:00:00+00:00,2022-03-15 01:00:00+00:00,56,SSE,10,1,0,0,North Umpquar River Idlelyd,2022-03-14_North Umpquar River Idlelyd
212,"NORTH UMPQUA RIVER NEAR IDLEYLD PARK, OR",Monday Night,2022-03-15 01:00:00+00:00,2022-03-15 13:00:00+00:00,46,SSW,12,0,0,0,North Umpquar River Idlelyd,2022-03-15_North Umpquar River Idlelyd
213,"NORTH UMPQUA RIVER NEAR IDLEYLD PARK, OR",Tuesday,2022-03-15 13:00:00+00:00,2022-03-16 01:00:00+00:00,52,WSW,12,1,0,0,North Umpquar River Idlelyd,2022-03-15_North Umpquar River Idlelyd
214,"NORTH UMPQUA RIVER NEAR IDLEYLD PARK, OR",Tuesday Night,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,38,SSW,9,1,0,0,North Umpquar River Idlelyd,2022-03-16_North Umpquar River Idlelyd
215,"NORTH UMPQUA RIVER NEAR IDLEYLD PARK, OR",Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,57,W,6,0,0,0,North Umpquar River Idlelyd,2022-03-16_North Umpquar River Idlelyd
216,"NORTH UMPQUA RIVER NEAR IDLEYLD PARK, OR",Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,40,E,6,0,1,0,North Umpquar River Idlelyd,2022-03-17_North Umpquar River Idlelyd
217,"NORTH UMPQUA RIVER NEAR IDLEYLD PARK, OR",Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,57,S,6,0,1,0,North Umpquar River Idlelyd,2022-03-17_North Umpquar River Idlelyd
218,"NORTH UMPQUA RIVER NEAR IDLEYLD PARK, OR",Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,41,S,6,1,1,0,North Umpquar River Idlelyd,2022-03-18_North Umpquar River Idlelyd
219,"NORTH UMPQUA RIVER NEAR IDLEYLD PARK, OR",Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,61,S,9,1,0,0,North Umpquar River Idlelyd,2022-03-18_North Umpquar River Idlelyd
220,"NORTH UMPQUA RIVER NEAR IDLEYLD PARK, OR",Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,44,S,9,0,0,0,North Umpquar River Idlelyd,2022-03-19_North Umpquar River Idlelyd
221,"NORTH UMPQUA RIVER NEAR IDLEYLD PARK, OR",Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,50,WSW,9,0,0,0,North Umpquar River Idlelyd,2022-03-19_North Umpquar River Idlelyd
222,"NORTH UMPQUA RIVER NEAR IDLEYLD PARK, OR",Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,38,WSW,9,1,0,0,North Umpquar River Idlelyd,2022-03-20_North Umpquar River Idlelyd
223,"NORTH UMPQUA RIVER NEAR IDLEYLD PARK, OR",Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,52,W,9,1,0,0,North Umpquar River Idlelyd,2022-03-20_North Umpquar River Idlelyd
224,NOYO R NR FORT BRAGG CA,Tonight,2022-03-14 03:00:00+00:00,2022-03-14 13:00:00+00:00,40,ESE,5,0,0,0,Noyo River,2022-03-14_Noyo River
225,NOYO R NR FORT BRAGG CA,Monday,2022-03-14 13:00:00+00:00,2022-03-15 01:00:00+00:00,61,SSE,7,1,0,0,Noyo River,2022-03-14_Noyo River
226,NOYO R NR FORT BRAGG CA,Monday Night,2022-03-15 01:00:00+00:00,2022-03-15 13:00:00+00:00,45,S,9,0,0,0,Noyo River,2022-03-15_Noyo River
227,NOYO R NR FORT BRAGG CA,Tuesday,2022-03-15 13:00:00+00:00,2022-03-16 01:00:00+00:00,57,WNW,7,0,1,0,Noyo River,2022-03-15_Noyo River
228,NOYO R NR FORT BRAGG CA,Tuesday Night,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,37,NNW,7,0,0,0,Noyo River,2022-03-16_Noyo River
229,NOYO R NR FORT BRAGG CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,57,NNW,8,0,0,0,Noyo River,2022-03-16_Noyo River
230,NOYO R NR FORT BRAGG CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,38,NNW,8,0,0,0,Noyo River,2022-03-17_Noyo River
231,NOYO R NR FORT BRAGG CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,58,NW,5,0,0,0,Noyo River,2022-03-17_Noyo River
232,NOYO R NR FORT BRAGG CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,38,NNE,5,0,0,0,Noyo River,2022-03-18_Noyo River
233,NOYO R NR FORT BRAGG CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,60,W,3,1,0,0,Noyo River,2022-03-18_Noyo River
234,NOYO R NR FORT BRAGG CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,43,S,3,1,0,0,Noyo River,2022-03-19_Noyo River
235,NOYO R NR FORT BRAGG CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,55,W,8,1,1,0,Noyo River,2022-03-19_Noyo River
236,NOYO R NR FORT BRAGG CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,35,NNW,8,0,1,0,Noyo River,2022-03-20_Noyo River
237,NOYO R NR FORT BRAGG CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,55,NNW,12,0,1,0,Noyo River,2022-03-20_Noyo River
238,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Tonight,2022-03-14 03:00:00+00:00,2022-03-14 13:00:00+00:00,32,SE,8,0,0,0,Pit River,2022-03-14_Pit River
239,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Monday,2022-03-14 13:00:00+00:00,2022-03-15 01:00:00+00:00,60,N,15,1,0,0,Pit River,2022-03-14_Pit River
240,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Monday Night,2022-03-15 01:00:00+00:00,2022-03-15 13:00:00+00:00,39,WSW,13,1,0,0,Pit River,2022-03-15_Pit River
241,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Tuesday,2022-03-15 13:00:00+00:00,2022-03-16 01:00:00+00:00,54,SW,15,1,0,0,Pit River,2022-03-15_Pit River
242,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Tuesday Night,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,32,S,13,0,0,0,Pit River,2022-03-16_Pit River
243,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,59,NE,8,0,0,0,Pit River,2022-03-16_Pit River
244,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,31,NE,8,0,0,0,Pit River,2022-03-17_Pit River
245,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,62,NNW,13,0,0,0,Pit River,2022-03-17_Pit River
246,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,31,S,13,0,0,0,Pit River,2022-03-18_Pit River
247,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,64,S,14,0,0,0,Pit River,2022-03-18_Pit River
248,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,37,SSW,14,1,0,0,Pit River,2022-03-19_Pit River
249,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,54,SW,16,1,0,0,Pit River,2022-03-19_Pit River
250,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,29,WSW,16,1,0,0,Pit River,2022-03-20_Pit River
251,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,52,NNE,13,0,0,0,Pit River,2022-03-20_Pit River
252,PUTAH C NR WINTERS CA,Tonight,2022-03-14 03:00:00+00:00,2022-03-14 13:00:00+00:00,43,W,10,0,0,0,Putah Creek,2022-03-14_Putah Creek
253,PUTAH C NR WINTERS CA,Monday,2022-03-14 13:00:00+00:00,2022-03-15 01:00:00+00:00,66,SSW,8,1,0,0,Putah Creek,2022-03-14_Putah Creek
254,PUTAH C NR WINTERS CA,Monday Night,2022-03-15 01:00:00+00:00,2022-03-15 13:00:00+00:00,52,WSW,13,1,0,0,Putah Creek,2022-03-15_Putah Creek
255,PUTAH C NR WINTERS CA,Tuesday,2022-03-15 13:00:00+00:00,2022-03-16 01:00:00+00:00,66,SW,13,1,0,0,Putah Creek,2022-03-15_Putah Creek
256,PUTAH C NR WINTERS CA,Tuesday Night,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,47,WNW,9,0,0,0,Putah Creek,2022-03-16_Putah Creek
257,PUTAH C NR WINTERS CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,69,NNW,10,0,0,0,Putah Creek,2022-03-16_Putah Creek
258,PUTAH C NR WINTERS CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,48,WNW,7,0,0,0,Putah Creek,2022-03-17_Putah Creek
259,PUTAH C NR WINTERS CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,69,W,8,0,0,0,Putah Creek,2022-03-17_Putah Creek
260,PUTAH C NR WINTERS CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,45,WSW,8,0,0,0,Putah Creek,2022-03-18_Putah Creek
261,PUTAH C NR WINTERS CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,71,WNW,8,0,0,0,Putah Creek,2022-03-18_Putah Creek
262,PUTAH C NR WINTERS CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,49,SW,8,1,0,0,Putah Creek,2022-03-19_Putah Creek
263,PUTAH C NR WINTERS CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,61,SW,13,1,0,0,Putah Creek,2022-03-19_Putah Creek
264,PUTAH C NR WINTERS CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,44,W,13,1,0,0,Putah Creek,2022-03-20_Putah Creek
265,PUTAH C NR WINTERS CA,Sunday,2022-03-20 13:00:00+00:00,2022-03-21 01:00:00+00:00,64,NW,13,1,0,0,Putah Creek,2022-03-20_Putah Creek
266,REDWOOD C A ORICK CA,Tonight,2022-03-14 03:00:00+00:00,2022-03-14 13:00:00+00:00,43,SE,6,0,0,0,Redwood Creek Orick,2022-03-14_Redwood Creek Orick
267,REDWOOD C A ORICK CA,Monday,2022-03-14 13:00:00+00:00,2022-03-15 01:00:00+00:00,68,SSE,8,1,0,0,Redwood Creek Orick,2022-03-14_Redwood Creek Orick
268,REDWOOD C A ORICK CA,Monday Night,2022-03-15 01:00:00+00:00,2022-03-15 13:00:00+00:00,46,S,14,0,0,0,Redwood Creek Orick,2022-03-15_Redwood Creek Orick
269,REDWOOD C A ORICK CA,Tuesday,2022-03-15 13:00:00+00:00,2022-03-16 01:00:00+00:00,57,W,6,0,1,0,Redwood Creek Orick,2022-03-15_Redwood Creek Orick
270,REDWOOD C A ORICK CA,Tuesday Night,2022-03-16 01:00:00+00:00,2022-03-16 13:00:00+00:00,38,NNE,3,0,0,0,Redwood Creek Orick,2022-03-16_Redwood Creek Orick
271,REDWOOD C A ORICK CA,Wednesday,2022-03-16 13:00:00+00:00,2022-03-17 01:00:00+00:00,59,NNE,6,0,0,0,Redwood Creek Orick,2022-03-16_Redwood Creek Orick
272,REDWOOD C A ORICK CA,Wednesday Night,2022-03-17 01:00:00+00:00,2022-03-17 13:00:00+00:00,41,NE,6,1,1,0,Redwood Creek Orick,2022-03-17_Redwood Creek Orick
273,REDWOOD C A ORICK CA,Thursday,2022-03-17 13:00:00+00:00,2022-03-18 01:00:00+00:00,60,W,3,1,1,0,Redwood Creek Orick,2022-03-17_Redwood Creek Orick
274,REDWOOD C A ORICK CA,Thursday Night,2022-03-18 01:00:00+00:00,2022-03-18 13:00:00+00:00,41,SE,5,0,0,0,Redwood Creek Orick,2022-03-18_Redwood Creek Orick
275,REDWOOD C A ORICK CA,Friday,2022-03-18 13:00:00+00:00,2022-03-19 01:00:00+00:00,62,S,6,1,0,0,Redwood Creek Orick,2022-03-18_Redwood Creek Orick
276,REDWOOD C A ORICK CA,Friday Night,2022-03-19 01:00:00+00:00,2022-03-19 13:00:00+00:00,44,S,6,0,0,0,Redwood Creek Orick,2022-03-19_Redwood Creek Orick
277,REDWOOD C A ORICK CA,Saturday,2022-03-19 13:00:00+00:00,2022-03-20 01:00:00+00:00,56,WSW,8,0,1,0,Redwood Creek Orick,2022-03-19_Redwood Creek Orick
278,REDWOOD C A ORICK CA,Saturday Night,2022-03-20 01:00:00+00:00,2022-03-20 13:00:00+00:00,37,N,8,0,1,0,Redwood Creek Orick,2022-03-20_Redwood Creek Orick
