,Date_Name,ForecastFromPresent,StationName,WeekdayName,startTime,endTime,windDirection,Rain,WindMph,temperature,SnowFlag
5054,2023-02-15_Trinity River Lewiston,11,Trinity River Lewiston,Tuesday,2023-02-15,2023-02-15,NNW,0.0,11.0,34.5,0.0
5055,2023-02-15_Truckee River Farad,11,Truckee River Farad,Tuesday,2023-02-15,2023-02-15,N,0.0,15.0,19.0,0.0
5056,2023-02-15_Umpqua River Elkton,11,Umpqua River Elkton,Tuesday,2023-02-15,2023-02-15,ESE,1.5,8.5,34.0,0.0
5057,2023-02-15_Van Duzen River Bridgeville,11,Van Duzen River Bridgeville,Tuesday,2023-02-15,2023-02-15,N,0.0,12.0,39.0,0.0
5058,2023-02-15_Yuba River Marysville,11,Yuba River Marysville,Tuesday,2023-02-15,2023-02-15,NNW,0.0,15.0,44.5,0.0
5059,2023-02-16_East Fork Carson,13,East Fork Carson,Thursday,2023-02-16,2023-02-16,S,0.0,12.5,21.0,0.0
5060,2023-02-16_East Walker,13,East Walker,Thursday,2023-02-16,2023-02-16,NW,0.0,10.0,14.5,0.0
5061,2023-02-16_Eel River Fort Seward,13,Eel River Fort Seward,Thursday,2023-02-16,2023-02-16,NE,1.0,9.0,40.5,0.0
5062,2023-02-16_Eel River Scotia,13,Eel River Scotia,Thursday,2023-02-16,2023-02-16,ENE,1.5,11.0,42.0,0.0
5063,2023-02-16_Hat Creek,13,Hat Creek,Thursday,2023-02-16,2023-02-16,ESE,0.0,10.5,29.5,0.0
5064,2023-02-16_Little Truckee River,13,Little Truckee River,Thursday,2023-02-16,2023-02-16,S,0.0,12.5,21.0,0.0
5065,2023-02-16_Mad River,13,Mad River,Thursday,2023-02-16,2023-02-16,NE,1.5,10.0,44.0,0.0
5066,2023-02-16_Mattole River Ettersburg,13,Mattole River Ettersburg,Thursday,2023-02-16,2023-02-16,NE,1.0,10.0,40.5,0.0
5067,2023-02-16_Mattole River Petrolia,13,Mattole River Petrolia,Thursday,2023-02-16,2023-02-16,NE,1.5,13.5,45.0,0.0
5068,2023-02-16_Navarro River,13,Navarro River,Thursday,2023-02-16,2023-02-16,NE,1.0,11.0,43.5,0.0
5069,2023-02-16_North Umpqua River Winchester,13,North Umpqua River Winchester,Thursday,2023-02-16,2023-02-16,SE,1.5,7.0,37.0,0.0
5070,2023-02-16_North Umpquar River Idlelyd,13,North Umpquar River Idlelyd,Thursday,2023-02-16,2023-02-16,E,0.5,8.5,36.5,0.0
5071,2023-02-16_Noyo River,13,Noyo River,Thursday,2023-02-16,2023-02-16,NE,1.0,11.0,42.5,0.0
5072,2023-02-16_Pit River,13,Pit River,Thursday,2023-02-16,2023-02-16,ENE,0.0,9.0,33.5,0.0
5073,2023-02-16_Putah Creek,13,Putah Creek,Thursday,2023-02-16,2023-02-16,NE,0.5,11.5,43.5,0.0
5074,2023-02-16_Redwood Creek Orick,13,Redwood Creek Orick,Thursday,2023-02-16,2023-02-16,ENE,1.5,10.0,44.0,0.0
5075,2023-02-16_Rogue River Agness,13,Rogue River Agness,Thursday,2023-02-16,2023-02-16,E,1.5,10.5,36.5,0.0
5076,2023-02-16_Rogue River Grants Pass,13,Rogue River Grants Pass,Thursday,2023-02-16,2023-02-16,E,0.0,7.0,36.5,0.0
5077,2023-02-16_Russian River HaciendaBridge,13,Russian River HaciendaBridge,Thursday,2023-02-16,2023-02-16,E,0.5,9.0,44.0,0.0
5078,2023-02-16_San Lorenzo River,13,San Lorenzo River,Thursday,2023-02-16,2023-02-16,ESE,0.0,10.0,45.5,0.0
5079,2023-02-16_San Lorenzo River Upper,13,San Lorenzo River Upper,Thursday,2023-02-16,2023-02-16,ESE,0.0,10.5,46.0,0.0
5080,2023-02-16_Smith River CC,13,Smith River CC,Thursday,2023-02-16,2023-02-16,NE,1.5,10.0,43.0,0.0
5081,2023-02-16_Trinity River Burnt Ranch,13,Trinity River Burnt Ranch,Thursday,2023-02-16,2023-02-16,ENE,1.0,10.5,41.5,0.0
5082,2023-02-16_Trinity River Junction City,13,Trinity River Junction City,Thursday,2023-02-16,2023-02-16,E,1.0,10.0,39.0,0.0
5083,2023-02-16_Trinity River Lewiston,13,Trinity River Lewiston,Thursday,2023-02-16,2023-02-16,ENE,0.5,8.5,35.5,0.0
5084,2023-02-16_Truckee River Farad,13,Truckee River Farad,Thursday,2023-02-16,2023-02-16,SE,0.0,12.5,23.5,0.0
5085,2023-02-16_Umpqua River Elkton,13,Umpqua River Elkton,Thursday,2023-02-16,2023-02-16,ESE,1.5,7.5,36.0,0.0
5086,2023-02-16_Van Duzen River Bridgeville,13,Van Duzen River Bridgeville,Thursday,2023-02-16,2023-02-16,NE,1.0,9.5,41.5,0.0
5087,2023-02-16_Yuba River Marysville,13,Yuba River Marysville,Thursday,2023-02-16,2023-02-16,NNE,0.0,10.5,43.0,0.0
5088,2023-02-11_East Fork Carson,1,East Fork Carson,Saturday,2023-02-11,2023-02-11,NE,0.0,22.5,27.0,0.0
5089,2023-02-11_East Walker,1,East Walker,Saturday,2023-02-11,2023-02-11,E,0.0,15.0,21.5,0.0
5090,2023-02-11_Eel River Fort Seward,1,Eel River Fort Seward,Saturday,2023-02-11,2023-02-11,NW,1.0,10.5,45.5,0.0
5091,2023-02-11_Eel River Scotia,1,Eel River Scotia,Saturday,2023-02-11,2023-02-11,NNW,1.5,15.5,46.5,0.0
5092,2023-02-11_Hat Creek,1,Hat Creek,Saturday,2023-02-11,2023-02-11,NE,1.0,11.5,35.0,0.0
5093,2023-02-11_Little Truckee River,1,Little Truckee River,Saturday,2023-02-11,2023-02-11,N,0.0,12.5,27.5,0.0
5094,2023-02-11_Mad River,1,Mad River,Saturday,2023-02-11,2023-02-11,N,1.0,16.5,48.0,0.0
5095,2023-02-11_Mattole River Ettersburg,1,Mattole River Ettersburg,Saturday,2023-02-11,2023-02-11,N,1.0,16.0,45.5,0.0
5096,2023-02-11_Mattole River Petrolia,1,Mattole River Petrolia,Saturday,2023-02-11,2023-02-11,N,2.0,25.0,48.0,0.0
5097,2023-02-11_Navarro River,1,Navarro River,Saturday,2023-02-11,2023-02-11,N,1.0,14.5,48.0,0.0
5098,2023-02-11_Nestucca River Beaver,1,Nestucca River Beaver,Saturday,2023-02-11,2023-02-11,NNE,0.0,9.0,42.0,0.0
5099,2023-02-11_North Fork American River,1,North Fork American River,Saturday,2023-02-11,2023-02-11,ESE,1.0,11.0,44.0,0.0
5100,2023-02-11_North Umpqua River Winchester,1,North Umpqua River Winchester,Saturday,2023-02-11,2023-02-11,N,1.0,11.0,43.0,0.0
5101,2023-02-11_North Umpquar River Idlelyd,1,North Umpquar River Idlelyd,Saturday,2023-02-11,2023-02-11,N,1.0,8.5,42.5,0.0
5102,2023-02-11_Noyo River,1,Noyo River,Saturday,2023-02-11,2023-02-11,NNE,1.5,16.0,48.0,0.0
5103,2023-02-11_Pit River,1,Pit River,Saturday,2023-02-11,2023-02-11,ENE,1.0,14.5,40.5,0.0
5104,2023-02-11_Putah Creek,1,Putah Creek,Saturday,2023-02-11,2023-02-11,NNE,0.0,15.5,47.5,0.0
5105,2023-02-11_Redwood Creek Orick,1,Redwood Creek Orick,Saturday,2023-02-11,2023-02-11,N,1.0,17.5,47.5,0.0
5106,2023-02-11_Rogue River Agness,1,Rogue River Agness,Saturday,2023-02-11,2023-02-11,N,1.0,13.0,41.0,0.0
5107,2023-02-11_Rogue River Grants Pass,1,Rogue River Grants Pass,Saturday,2023-02-11,2023-02-11,NNW,1.0,9.5,41.5,0.0
5108,2023-02-11_Russian River HaciendaBridge,1,Russian River HaciendaBridge,Saturday,2023-02-11,2023-02-11,NNW,0.5,8.5,48.0,0.0
5109,2023-02-11_San Lorenzo River,1,San Lorenzo River,Saturday,2023-02-11,2023-02-11,N,1.0,12.0,46.5,0.0
5110,2023-02-11_San Lorenzo River Upper,1,San Lorenzo River Upper,Saturday,2023-02-11,2023-02-11,N,1.0,11.5,46.5,0.0
5111,2023-02-11_Smith River CC,1,Smith River CC,Saturday,2023-02-11,2023-02-11,N,1.0,14.0,49.0,0.0
5112,2023-02-11_Trinity River Burnt Ranch,1,Trinity River Burnt Ranch,Saturday,2023-02-11,2023-02-11,NW,1.0,8.5,47.0,0.0
5113,2023-02-11_Trinity River Junction City,1,Trinity River Junction City,Saturday,2023-02-11,2023-02-11,NNW,1.0,8.0,45.0,0.0
5114,2023-02-11_Trinity River Lewiston,1,Trinity River Lewiston,Saturday,2023-02-11,2023-02-11,N,1.0,6.5,43.0,0.0
5115,2023-02-11_Truckee River Farad,1,Truckee River Farad,Saturday,2023-02-11,2023-02-11,E,0.0,12.5,30.5,0.0
5116,2023-02-11_Umpqua River Elkton,1,Umpqua River Elkton,Saturday,2023-02-11,2023-02-11,N,1.0,9.0,41.5,0.0
5117,2023-02-11_Van Duzen River Bridgeville,1,Van Duzen River Bridgeville,Saturday,2023-02-11,2023-02-11,NNW,2.0,13.0,45.5,0.0
5118,2023-02-11_Yuba River,1,Yuba River,Saturday,2023-02-11,2023-02-11,NE,0.0,17.0,37.0,0.0
5119,2023-02-12_East Fork Carson,3,East Fork Carson,Saturday,2023-02-12,2023-02-12,E,0.0,10.0,26.0,0.0
5120,2023-02-12_East Walker,3,East Walker,Saturday,2023-02-12,2023-02-12,N,0.0,12.5,20.5,0.0
5121,2023-02-12_Eel River Fort Seward,3,Eel River Fort Seward,Saturday,2023-02-12,2023-02-12,N,0.0,9.5,50.5,0.0
5122,2023-02-12_Eel River Scotia,3,Eel River Scotia,Saturday,2023-02-12,2023-02-12,N,0.0,11.5,45.5,0.0
5123,2023-02-12_Hat Creek,3,Hat Creek,Saturday,2023-02-12,2023-02-12,ENE,0.0,14.0,36.5,0.0
5124,2023-02-12_Little Truckee River,3,Little Truckee River,Saturday,2023-02-12,2023-02-12,NE,0.0,10.0,27.0,0.0
5125,2023-02-12_Mad River,3,Mad River,Saturday,2023-02-12,2023-02-12,NE,0.0,12.0,47.5,0.0
5126,2023-02-12_Mattole River Ettersburg,3,Mattole River Ettersburg,Saturday,2023-02-12,2023-02-12,N,0.0,12.5,49.5,0.0
5127,2023-02-12_Mattole River Petrolia,3,Mattole River Petrolia,Saturday,2023-02-12,2023-02-12,N,0.0,15.5,50.5,0.0
5128,2023-02-12_Navarro River,3,Navarro River,Saturday,2023-02-12,2023-02-12,N,0.0,10.5,48.5,0.0
5129,2023-02-12_Nestucca River Beaver,3,Nestucca River Beaver,Saturday,2023-02-12,2023-02-12,NNE,0.5,5.0,43.5,0.0
5130,2023-02-12_North Fork American River,3,North Fork American River,Saturday,2023-02-12,2023-02-12,N,0.0,9.0,54.5,0.0
5131,2023-02-12_North Umpqua River Winchester,3,North Umpqua River Winchester,Saturday,2023-02-12,2023-02-12,ESE,0.0,7.5,43.5,0.0
5132,2023-02-12_North Umpquar River Idlelyd,3,North Umpquar River Idlelyd,Saturday,2023-02-12,2023-02-12,NNE,0.0,6.0,45.0,0.0
5133,2023-02-12_Noyo River,3,Noyo River,Saturday,2023-02-12,2023-02-12,N,0.0,11.5,48.0,0.0
5134,2023-02-12_Pit River,3,Pit River,Saturday,2023-02-12,2023-02-12,NE,0.0,15.0,39.5,0.0
5135,2023-02-12_Putah Creek,3,Putah Creek,Saturday,2023-02-12,2023-02-12,N,0.0,21.0,55.0,0.0
5136,2023-02-12_Redwood Creek Orick,3,Redwood Creek Orick,Saturday,2023-02-12,2023-02-12,NE,0.0,12.0,47.5,0.0
5137,2023-02-12_Rogue River Agness,3,Rogue River Agness,Saturday,2023-02-12,2023-02-12,NE,0.0,11.5,48.0,0.0
5138,2023-02-12_Rogue River Grants Pass,3,Rogue River Grants Pass,Saturday,2023-02-12,2023-02-12,ENE,0.0,6.0,44.5,0.0
5139,2023-02-12_Russian River HaciendaBridge,3,Russian River HaciendaBridge,Saturday,2023-02-12,2023-02-12,NNW,0.0,7.5,54.0,0.0
5140,2023-02-12_San Lorenzo River,3,San Lorenzo River,Saturday,2023-02-12,2023-02-12,N,0.0,9.0,49.5,0.0
5141,2023-02-12_San Lorenzo River Upper,3,San Lorenzo River Upper,Saturday,2023-02-12,2023-02-12,NNW,0.0,9.0,50.5,0.0
5142,2023-02-12_Smith River CC,3,Smith River CC,Saturday,2023-02-12,2023-02-12,NE,0.0,13.0,50.5,0.0
5143,2023-02-12_Trinity River Burnt Ranch,3,Trinity River Burnt Ranch,Saturday,2023-02-12,2023-02-12,ENE,0.0,7.0,48.5,0.0
5144,2023-02-12_Trinity River Junction City,3,Trinity River Junction City,Saturday,2023-02-12,2023-02-12,ENE,0.0,6.5,47.5,0.0
5145,2023-02-12_Trinity River Lewiston,3,Trinity River Lewiston,Saturday,2023-02-12,2023-02-12,N,0.0,8.0,47.0,0.0
5146,2023-02-12_Truckee River Farad,3,Truckee River Farad,Saturday,2023-02-12,2023-02-12,NE,0.0,12.5,30.5,0.0
5147,2023-02-12_Umpqua River Elkton,3,Umpqua River Elkton,Saturday,2023-02-12,2023-02-12,ENE,0.0,7.0,42.5,0.0
5148,2023-02-12_Van Duzen River Bridgeville,3,Van Duzen River Bridgeville,Saturday,2023-02-12,2023-02-12,N,0.0,9.0,46.0,0.0
5149,2023-02-12_Yuba River,3,Yuba River,Saturday,2023-02-12,2023-02-12,NE,0.0,21.0,44.5,0.0
5150,2023-02-13_East Fork Carson,5,East Fork Carson,Monday,2023-02-13,2023-02-13,SE,0.0,10.0,32.0,0.0
5151,2023-02-13_East Walker,5,East Walker,Monday,2023-02-13,2023-02-13,NW,0.0,12.5,26.0,0.0
5152,2023-02-13_Eel River Fort Seward,5,Eel River Fort Seward,Monday,2023-02-13,2023-02-13,NNE,0.0,13.5,43.5,0.0
5153,2023-02-13_Eel River Scotia,5,Eel River Scotia,Monday,2023-02-13,2023-02-13,N,0.5,16.5,44.5,0.0
5154,2023-02-13_Hat Creek,5,Hat Creek,Monday,2023-02-13,2023-02-13,E,0.0,13.0,39.5,0.0
5155,2023-02-13_Little Truckee River,5,Little Truckee River,Monday,2023-02-13,2023-02-13,SE,0.0,10.0,31.0,0.0
5156,2023-02-13_Mad River,5,Mad River,Monday,2023-02-13,2023-02-13,N,0.5,15.0,45.5,0.0
5157,2023-02-13_Mattole River Ettersburg,5,Mattole River Ettersburg,Monday,2023-02-13,2023-02-13,N,0.0,18.0,44.5,0.0
5158,2023-02-13_Mattole River Petrolia,5,Mattole River Petrolia,Monday,2023-02-13,2023-02-13,N,0.0,23.5,47.5,0.0
5159,2023-02-13_Navarro River,5,Navarro River,Monday,2023-02-13,2023-02-13,NNW,0.0,19.5,47.5,0.0
5160,2023-02-13_Nestucca River Beaver,5,Nestucca River Beaver,Monday,2023-02-13,2023-02-13,WNW,1.5,22.0,42.5,0.0
5161,2023-02-13_North Fork American River,5,North Fork American River,Monday,2023-02-13,2023-02-13,NE,0.0,10.0,50.0,0.0
5162,2023-02-13_North Umpqua River Winchester,5,North Umpqua River Winchester,Monday,2023-02-13,2023-02-13,SW,1.0,11.5,41.0,0.0
5163,2023-02-13_North Umpquar River Idlelyd,5,North Umpquar River Idlelyd,Monday,2023-02-13,2023-02-13,SE,1.5,12.0,40.0,0.0
5164,2023-02-13_Noyo River,5,Noyo River,Monday,2023-02-13,2023-02-13,NNW,0.0,19.0,47.0,0.0
5165,2023-02-13_Pit River,5,Pit River,Monday,2023-02-13,2023-02-13,ENE,0.0,12.5,40.5,0.0
5166,2023-02-13_Putah Creek,5,Putah Creek,Monday,2023-02-13,2023-02-13,NNW,0.0,14.0,55.5,0.0
5167,2023-02-13_Redwood Creek Orick,5,Redwood Creek Orick,Monday,2023-02-13,2023-02-13,N,1.0,17.0,45.5,0.0
5168,2023-02-13_Rogue River Agness,5,Rogue River Agness,Monday,2023-02-13,2023-02-13,NNE,1.0,12.5,40.0,0.0
5169,2023-02-13_Rogue River Grants Pass,5,Rogue River Grants Pass,Monday,2023-02-13,2023-02-13,NNE,1.0,10.5,39.0,0.0
5170,2023-02-13_Russian River HaciendaBridge,5,Russian River HaciendaBridge,Monday,2023-02-13,2023-02-13,NNW,0.0,13.5,52.0,0.0
5171,2023-02-13_San Lorenzo River,5,San Lorenzo River,Monday,2023-02-13,2023-02-13,N,0.0,12.5,50.5,0.0
5172,2023-02-13_San Lorenzo River Upper,5,San Lorenzo River Upper,Monday,2023-02-13,2023-02-13,N,0.0,13.0,51.0,0.0
5173,2023-02-13_Smith River CC,5,Smith River CC,Monday,2023-02-13,2023-02-13,N,1.5,16.5,45.0,0.0
5174,2023-02-13_Trinity River Burnt Ranch,5,Trinity River Burnt Ranch,Monday,2023-02-13,2023-02-13,NNE,0.5,15.0,43.5,0.0
5175,2023-02-13_Trinity River Junction City,5,Trinity River Junction City,Monday,2023-02-13,2023-02-13,N,0.5,13.0,43.5,0.0
5176,2023-02-13_Trinity River Lewiston,5,Trinity River Lewiston,Monday,2023-02-13,2023-02-13,NNW,0.0,10.5,42.5,0.0
5177,2023-02-13_Truckee River Farad,5,Truckee River Farad,Monday,2023-02-13,2023-02-13,E,0.0,12.5,34.0,0.0
5178,2023-02-13_Umpqua River Elkton,5,Umpqua River Elkton,Monday,2023-02-13,2023-02-13,W,1.0,13.0,40.0,0.0
5179,2023-02-13_Van Duzen River Bridgeville,5,Van Duzen River Bridgeville,Monday,2023-02-13,2023-02-13,N,0.0,15.5,44.0,0.0
5180,2023-02-13_Yuba River,5,Yuba River,Monday,2023-02-13,2023-02-13,NE,0.5,15.0,44.5,0.0
5181,2023-02-14_East Fork Carson,7,East Fork Carson,Monday,2023-02-14,2023-02-14,NW,0.0,15.0,19.0,0.0
5182,2023-02-14_East Walker,7,East Walker,Monday,2023-02-14,2023-02-14,NW,0.0,20.0,13.0,0.0
5183,2023-02-14_Eel River Fort Seward,7,Eel River Fort Seward,Monday,2023-02-14,2023-02-14,NW,1.0,16.0,35.5,0.0
5184,2023-02-14_Eel River Scotia,7,Eel River Scotia,Monday,2023-02-14,2023-02-14,NNW,1.0,18.5,38.5,0.0
5185,2023-02-14_Hat Creek,7,Hat Creek,Monday,2023-02-14,2023-02-14,NW,0.0,17.0,24.0,0.0
5186,2023-02-14_Little Truckee River,7,Little Truckee River,Monday,2023-02-14,2023-02-14,NW,0.0,15.0,17.5,0.0
5187,2023-02-14_Mad River,7,Mad River,Monday,2023-02-14,2023-02-14,NNW,1.0,16.5,40.5,0.0
5188,2023-02-14_Mattole River Ettersburg,7,Mattole River Ettersburg,Monday,2023-02-14,2023-02-14,NNW,2.0,19.5,38.0,0.0
5189,2023-02-14_Mattole River Petrolia,7,Mattole River Petrolia,Monday,2023-02-14,2023-02-14,NNW,2.0,21.5,41.0,0.0
5190,2023-02-14_Navarro River,7,Navarro River,Monday,2023-02-14,2023-02-14,NNW,1.0,24.5,41.5,0.0
5191,2023-02-14_Nestucca River Beaver,7,Nestucca River Beaver,Monday,2023-02-14,2023-02-14,NNW,2.0,18.0,37.5,0.0
5192,2023-02-14_North Fork American River,7,North Fork American River,Monday,2023-02-14,2023-02-14,SSW,0.0,12.5,40.0,0.0
5193,2023-02-14_North Umpqua River Winchester,7,North Umpqua River Winchester,Monday,2023-02-14,2023-02-14,W,1.0,13.5,36.0,0.0
5194,2023-02-14_North Umpquar River Idlelyd,7,North Umpquar River Idlelyd,Monday,2023-02-14,2023-02-14,W,1.0,14.0,33.5,0.0
5195,2023-02-14_Noyo River,7,Noyo River,Monday,2023-02-14,2023-02-14,NNW,1.0,22.5,41.0,0.0
5196,2023-02-14_Pit River,7,Pit River,Monday,2023-02-14,2023-02-14,W,0.0,17.0,29.0,0.0
5197,2023-02-14_Putah Creek,7,Putah Creek,Monday,2023-02-14,2023-02-14,NW,0.0,17.5,44.0,0.0
5198,2023-02-14_Redwood Creek Orick,7,Redwood Creek Orick,Monday,2023-02-14,2023-02-14,NNW,0.0,17.5,40.0,0.0
5199,2023-02-14_Rogue River Agness,7,Rogue River Agness,Monday,2023-02-14,2023-02-14,NW,1.0,14.5,33.5,0.0
5200,2023-02-14_Rogue River Grants Pass,7,Rogue River Grants Pass,Monday,2023-02-14,2023-02-14,W,1.0,13.5,34.5,0.0
5201,2023-02-14_Russian River HaciendaBridge,7,Russian River HaciendaBridge,Monday,2023-02-14,2023-02-14,NW,0.0,20.5,44.0,0.0
5202,2023-02-14_San Lorenzo River,7,San Lorenzo River,Monday,2023-02-14,2023-02-14,NW,0.0,21.5,44.5,0.0
5203,2023-02-14_San Lorenzo River Upper,7,San Lorenzo River Upper,Monday,2023-02-14,2023-02-14,NW,0.0,22.0,44.5,0.0
5204,2023-02-14_Smith River CC,7,Smith River CC,Monday,2023-02-14,2023-02-14,NNW,1.0,16.5,39.0,0.0
5205,2023-02-14_Trinity River Burnt Ranch,7,Trinity River Burnt Ranch,Monday,2023-02-14,2023-02-14,NW,1.0,17.5,36.0,0.0
5206,2023-02-14_Trinity River Junction City,7,Trinity River Junction City,Monday,2023-02-14,2023-02-14,WNW,0.0,16.0,34.0,0.0
5207,2023-02-14_Trinity River Lewiston,7,Trinity River Lewiston,Monday,2023-02-14,2023-02-14,NW,0.0,13.0,32.5,0.0
5208,2023-02-14_Truckee River Farad,7,Truckee River Farad,Monday,2023-02-14,2023-02-14,NW,0.0,15.0,20.5,0.0
5209,2023-02-14_Umpqua River Elkton,7,Umpqua River Elkton,Monday,2023-02-14,2023-02-14,W,1.0,14.0,35.5,0.0
5210,2023-02-14_Van Duzen River Bridgeville,7,Van Duzen River Bridgeville,Monday,2023-02-14,2023-02-14,NW,2.0,17.0,36.5,0.0
5211,2023-02-14_Yuba River,7,Yuba River,Monday,2023-02-14,2023-02-14,WNW,0.5,15.0,30.0,0.0
5212,2023-02-15_East Fork Carson,9,East Fork Carson,Tuesday,2023-02-15,2023-02-15,N,0.0,15.0,16.0,0.0
5213,2023-02-15_East Walker,9,East Walker,Tuesday,2023-02-15,2023-02-15,N,0.0,15.0,8.5,0.0
5214,2023-02-15_Eel River Fort Seward,9,Eel River Fort Seward,Tuesday,2023-02-15,2023-02-15,N,0.0,11.0,36.5,0.0
5215,2023-02-15_Eel River Scotia,9,Eel River Scotia,Tuesday,2023-02-15,2023-02-15,N,0.0,13.5,38.0,0.0
5216,2023-02-15_Hat Creek,9,Hat Creek,Tuesday,2023-02-15,2023-02-15,NE,0.0,15.5,25.5,0.0
5217,2023-02-15_Little Truckee River,9,Little Truckee River,Tuesday,2023-02-15,2023-02-15,N,0.0,12.5,16.0,0.0
5218,2023-02-15_Mad River,9,Mad River,Tuesday,2023-02-15,2023-02-15,NE,0.0,12.5,39.0,0.0
5219,2023-02-15_Mattole River Ettersburg,9,Mattole River Ettersburg,Tuesday,2023-02-15,2023-02-15,N,0.0,12.5,38.0,0.0
5220,2023-02-15_Mattole River Petrolia,9,Mattole River Petrolia,Tuesday,2023-02-15,2023-02-15,N,0.0,18.0,42.0,0.0
5221,2023-02-15_Navarro River,9,Navarro River,Tuesday,2023-02-15,2023-02-15,N,0.0,16.0,41.0,0.0
5222,2023-02-15_Nestucca River Beaver,9,Nestucca River Beaver,Tuesday,2023-02-15,2023-02-15,NNE,1.5,11.0,36.5,0.0
5223,2023-02-15_North Fork American River,9,North Fork American River,Tuesday,2023-02-15,2023-02-15,N,0.0,13.5,41.5,0.0
5224,2023-02-15_North Umpqua River Winchester,9,North Umpqua River Winchester,Tuesday,2023-02-15,2023-02-15,SE,0.0,8.0,34.0,0.0
5225,2023-02-15_North Umpquar River Idlelyd,9,North Umpquar River Idlelyd,Tuesday,2023-02-15,2023-02-15,NE,0.0,8.5,32.0,0.0
5226,2023-02-15_Noyo River,9,Noyo River,Tuesday,2023-02-15,2023-02-15,N,0.0,15.5,40.0,0.0
5227,2023-02-15_Pit River,9,Pit River,Tuesday,2023-02-15,2023-02-15,ENE,0.0,15.5,30.5,0.0
5228,2023-02-15_Putah Creek,9,Putah Creek,Tuesday,2023-02-15,2023-02-15,N,0.0,19.0,45.5,0.0
5229,2023-02-15_Redwood Creek Orick,9,Redwood Creek Orick,Tuesday,2023-02-15,2023-02-15,NE,0.0,13.0,38.5,0.0
5230,2023-02-15_Rogue River Agness,9,Rogue River Agness,Tuesday,2023-02-15,2023-02-15,ENE,0.0,11.0,33.0,0.0
5231,2023-02-15_Rogue River Grants Pass,9,Rogue River Grants Pass,Tuesday,2023-02-15,2023-02-15,E,0.0,9.5,33.0,0.0
5232,2023-02-15_Russian River HaciendaBridge,9,Russian River HaciendaBridge,Tuesday,2023-02-15,2023-02-15,NNW,0.0,14.0,44.0,0.0
5233,2023-02-15_San Lorenzo River,9,San Lorenzo River,Tuesday,2023-02-15,2023-02-15,N,0.0,18.5,45.0,0.0
5234,2023-02-15_San Lorenzo River Upper,9,San Lorenzo River Upper,Tuesday,2023-02-15,2023-02-15,N,0.0,18.5,45.5,0.0
5235,2023-02-15_Smith River CC,9,Smith River CC,Tuesday,2023-02-15,2023-02-15,NE,0.5,12.0,39.5,0.0
5236,2023-02-15_Trinity River Burnt Ranch,9,Trinity River Burnt Ranch,Tuesday,2023-02-15,2023-02-15,N,0.0,11.5,36.0,0.0
5237,2023-02-15_Trinity River Junction City,9,Trinity River Junction City,Tuesday,2023-02-15,2023-02-15,NW,0.0,11.0,35.5,0.0
5238,2023-02-15_Trinity River Lewiston,9,Trinity River Lewiston,Tuesday,2023-02-15,2023-02-15,NNW,0.0,11.0,33.5,0.0
5239,2023-02-15_Truckee River Farad,9,Truckee River Farad,Tuesday,2023-02-15,2023-02-15,N,0.0,12.5,19.0,0.0
5240,2023-02-15_Umpqua River Elkton,9,Umpqua River Elkton,Tuesday,2023-02-15,2023-02-15,SE,0.5,8.5,33.0,0.0
5241,2023-02-15_Van Duzen River Bridgeville,9,Van Duzen River Bridgeville,Tuesday,2023-02-15,2023-02-15,NNE,0.0,12.0,36.5,0.0
5242,2023-02-15_Yuba River,9,Yuba River,Tuesday,2023-02-15,2023-02-15,N,0.0,15.5,32.0,0.0
5243,2023-02-16_East Fork Carson,11,East Fork Carson,Thursday,2023-02-16,2023-02-16,S,0.0,10.0,21.0,0.0
5244,2023-02-16_East Walker,11,East Walker,Thursday,2023-02-16,2023-02-16,S,0.0,10.0,21.5,0.0
5245,2023-02-16_Eel River Fort Seward,11,Eel River Fort Seward,Thursday,2023-02-16,2023-02-16,NE,1.0,8.0,39.5,0.0
5246,2023-02-16_Eel River Scotia,11,Eel River Scotia,Thursday,2023-02-16,2023-02-16,ENE,1.5,11.0,41.0,0.0
5247,2023-02-16_Hat Creek,11,Hat Creek,Thursday,2023-02-16,2023-02-16,ESE,0.0,11.0,30.0,0.0
5248,2023-02-16_Little Truckee River,11,Little Truckee River,Thursday,2023-02-16,2023-02-16,S,0.0,10.0,21.0,0.0
5249,2023-02-16_Mad River,11,Mad River,Thursday,2023-02-16,2023-02-16,ENE,1.5,9.0,43.5,0.0
5250,2023-02-16_Mattole River Ettersburg,11,Mattole River Ettersburg,Thursday,2023-02-16,2023-02-16,NE,1.5,10.0,40.5,0.0
5251,2023-02-16_Mattole River Petrolia,11,Mattole River Petrolia,Thursday,2023-02-16,2023-02-16,NE,1.5,13.5,44.5,0.0
5252,2023-02-16_Navarro River,11,Navarro River,Thursday,2023-02-16,2023-02-16,NE,1.0,11.0,43.0,0.0
5253,2023-02-16_Nestucca River Beaver,11,Nestucca River Beaver,Thursday,2023-02-16,2023-02-16,SSE,1.0,9.5,40.0,0.0
5254,2023-02-16_North Fork American River,11,North Fork American River,Thursday,2023-02-16,2023-02-16,NE,0.5,11.0,42.5,0.0
5255,2023-02-16_North Umpqua River Winchester,11,North Umpqua River Winchester,Thursday,2023-02-16,2023-02-16,SE,1.5,7.0,36.5,0.0
